D_abs2,f0_Hz,Q
0.07266666666666667,59.950086133954414,3314.7620031769147
0.07283333333333335,59.94983724777086,3314.748241754412
0.07300000000000001,59.94958836468709,3314.7344805033026
0.07316666666666667,59.949339484703,3314.720719423581
0.07333333333333335,59.94909060781857,3314.706958515246
0.07350000000000001,59.9488417340337,3314.6931977782915
0.07366666666666667,59.94859286334836,3314.6794372127165
0.07383333333333335,59.94834399576245,3314.6656768185153
0.07400000000000001,59.94809513127594,3314.6519165956865
0.07416666666666667,59.94784626988873,3314.6381565442243
0.07433333333333335,59.94759741160079,3314.6243966641264
0.07450000000000001,59.94734855641204,3314.6106369553895
0.07466666666666667,59.947099704322405,3314.5968774180087
0.07483333333333335,59.94685085533185,3314.5831180519826
0.07500000000000001,59.946602009440284,3314.569358857306
0.07516666666666667,59.94635316664765,3314.555599833975
0.07533333333333335,59.946104326953886,3314.5418409819877
0.07550000000000001,59.94585549035892,3314.5280823013386
0.07566666666666667,59.9456066568627,3314.5143237920256
0.07583333333333335,59.94535782646516,3314.500565454045
0.07600000000000001,59.94510899916623,3314.486807287393
0.07616666666666667,59.94486017496583,3314.473049292065
0.07633333333333334,59.944611353863955,3314.4592914680597
0.07650000000000001,59.94436253586046,3314.4455338153716
0.07666666666666667,59.94411372095532,3314.4317763339973
0.07683333333333334,59.94386490914848,3314.418019023934
0.07700000000000001,59.94361610043988,3314.4042618851786
0.07716666666666668,59.94336729482943,3314.3905049177265
0.07733333333333334,59.943118492317076,3314.376748121574
0.07750000000000001,59.942869692902754,3314.3629914967187
0.07766666666666668,59.942620896586405,3314.349235043156
0.07783333333333334,59.94237210336796,3314.3354787608832
0.07800000000000001,59.94212331324735,3314.321722649896
0.07816666666666668,59.94187452622451,3314.3079667101906
0.07833333333333334,59.941625742299394,3314.2942109417645
0.07850000000000001,59.941376961471924,3314.280455344614
0.07866666666666668,59.94112818374203,3314.266699918734
0.07883333333333334,59.940879409109655,3314.252944664123
0.07900000000000001,59.94063063757475,3314.239189580777
0.07916666666666668,59.94038186913721,3314.2254346686905
0.07933333333333334,59.94013310379702,3314.2116799278624
0.07950000000000002,59.93988434155408,3314.1979253582876
0.07966666666666668,59.939635582408336,3314.184170959964
0.07983333333333334,59.93938682635973,3314.1704167328867
0.08000000000000002,59.93913807340819,3314.1566626770527
0.08016666666666668,59.93888932355365,3314.1429087924585
0.08033333333333334,59.93864057679607,3314.1291550791
0.08050000000000002,59.938391833135334,3314.115401536974
0.08066666666666668,59.93814309257143,3314.1016481660777
0.08083333333333334,59.93789435510427,3314.087894966406
0.08100000000000002,59.93764562073379,3314.074141937957
0.08116666666666668,59.93739688945993,3314.060389080726
0.08133333333333334,59.93714816128263,3314.04663639471
0.08150000000000002,59.93689943620181,3314.032883879904
0.08166666666666668,59.93665071421742,3314.019131536307
